ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
45,"",Customer,2022-02-11 04:29:08.999139,2022-02-11 04:29:08.999139,https://github.com/rrweb-io/rrweb,Testing
45,"",Agent,2022-02-11 04:29:08.999139,2022-02-11 04:29:17.284698,https://github.com/rrweb-io/rrweb,Testing
46,"",Customer,2022-02-13 16:55:20.238084,2022-02-13 16:55:20.238084,test,Testing
47,"",Customer,2022-02-14 16:14:55.462661,2022-02-14 16:14:55.462661,test,Testing
47,"",Agent,2022-02-14 16:14:55.462661,2022-02-14 16:15:06.270619,Is sending back working?,Testing
47,"",Customer,2022-02-14 16:14:55.462661,2022-02-15 03:40:31.283809,a,Testing
47,"",Agent,2022-02-14 16:14:55.462661,2022-02-15 03:40:34.245149,b,Testing
47,"",Agent,2022-02-14 16:14:55.462661,2022-02-15 03:40:36.587202,1231,Testing
48,"",Customer,2022-02-15 21:06:20.036077,2022-02-15 21:06:20.036077,"hey FYI, slack gives me this notification (though it does work)","Bug,Integrations - Slack"
48,"",Customer,2022-02-15 21:06:20.036077,2022-02-15 21:06:36.766582,"","Bug,Integrations - Slack"
48,"",Agent,2022-02-15 21:06:20.036077,2022-02-16 02:56:21.45375,"10-4, thanks for the heads up! 🙏","Integrations - Slack,Bug"
49,"",Customer,2022-02-15 21:26:28.921695,2022-02-15 21:26:28.921695,test,Testing
50,"",Customer,2022-02-18 00:56:16.93052,2022-02-18 00:56:16.93052,Hi! What's the best size for the company logo? Can I upload an SVG? Thanks!,Bug
50,"",Customer,2022-02-18 00:56:16.93052,2022-02-18 00:58:46.947468,For email: I've added hrs134oik6@inbox.getatlas.io as a member to my Google Group. I think that should do it?,Bug
50,"",Agent,2022-02-18 00:56:16.93052,2022-02-18 01:00:16.814219,"Hey Beau, For logo anything over between 200x200 to 400x400 would do. Unfortunately, We don't have support for SVG right now.",Bug
50,"",Agent,2022-02-18 00:56:16.93052,2022-02-18 01:15:07.753293,"For email, it need to be full email: instant_domains_inc-hrs134oik6@inbox.getatlas.io ",Bug
50,"",Customer,2022-02-18 00:56:16.93052,2022-02-18 01:15:43.574111," Google groups doesn’t like the comma — easy way to get rid of that?  On Feb 17, 2022 at 17:15:08, Rahul from Atlas Support <support@getatlas.io> wrote:  For email, it need to be full email: instant_domains_inc-hrs134oik6@inbox.getatlas.io   - Rahul Asati @ Atlas Support    ",Bug
50,"",Agent,2022-02-18 00:56:16.93052,2022-02-18 01:19:56.185579,"ya, I just removed the comma and dot from the email for your account. the new email is instant_domains_inc-hrs134oik6@inbox.getatlas.io",Bug
51,"",Customer,2022-02-18 09:36:41.620954,2022-02-18 09:36:41.620954,"hello, is this atlas's chat bot?",Testing
51,"",BOT,2022-02-18 09:36:41.620954,2022-02-18 09:36:44.877821,"We are away at the moment, but let us know how we can help and we’ll be in touch with a support agent. We will be back at Feb 18, 06:00 AM PST.",Testing
51,"",Agent,2022-02-18 09:36:41.620954,2022-02-18 23:50:49.486344,"Yes, it is. Are you interested in Support/Chat solution? Would love to show you the product. ",Testing
52,"",Customer,2022-02-18 17:56:42.454472,2022-02-18 17:56:42.454472,Hi! This is Jon doing a demo,Testing
52,"",Agent,2022-02-18 17:56:42.454472,2022-02-18 17:57:17.186645,Hey Jon. Meta,Testing
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-18 23:31:23.897027,"hey, our contract dev is having an issue after merging in the atlas stuff",Product Question
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-18 23:31:29.638649,"atlas.bundle.js:1 Uncaught (in promise) TypeError: Cannot convert undefined or null to objectI've been looking into it and tried a few solutions but no luck yet. It only happens on page load, the atlas chat element won't load unless the dev server refreshes.",Product Question
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-18 23:31:42.235998,not happening on my computer or our deployment environment,Product Question
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-18 23:31:49.408366,any chance this is an easy fix?,Product Question
53,"",Agent,2022-02-18 23:31:23.897027,2022-02-18 23:33:38.810665,"Can you send the snippet you are using? Also, happy to jump on the call with the contract dev to figure this out. ",Product Question
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-18 23:44:40.804844,"not a blocker, just annoying",Product Question
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-18 23:45:26.226584,"yah, let me see if he can reach out",Product Question
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-18 23:45:58.505313,send him a zoom or something here - aaron@apexapps.com.au,Product Question
53,"",Agent,2022-02-18 23:31:23.897027,2022-02-18 23:46:32.727409,will do,Product Question
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-18 23:46:50.124447,he's good people and in australia,Product Question
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-18 23:46:59.880639,dont steal him,Product Question
53,"",Agent,2022-02-18 23:31:23.897027,2022-02-18 23:49:01.458914,ha ha! never. I reached out. ,Product Question
53,"",Agent,2022-02-18 23:31:23.897027,2022-02-19 00:08:59.125421,"I talked to Aaron and found the issue. If name is passed as null, identify call is crashing (only working with undefined or empty string). Will put in a fix today, Aaron is unblocked for now. Thanks for reporting the issue. ",Product Question
53,"",Customer,2022-02-18 23:31:23.897027,2022-02-19 03:42:08.666049,"ah yah, thanks",Product Question
54,"",Customer,2022-02-21 04:55:10.871437,2022-02-21 04:55:10.871437,test,Testing
55,"",Customer,2022-02-21 07:39:41.798366,2022-02-21 07:39:41.798366,hey,Testing
55,"",BOT,2022-02-21 07:39:41.798366,2022-02-21 07:39:45.037863,"We are away at the moment, but let us know how we can help and we’ll be in touch with a support agent. We will be back at Feb 21, 06:00 AM PST.",Testing
56,test: are replies in a new thread?,Customer,2022-02-22 01:59:53.450295,2022-02-22 01:59:53.450295,another test,Testing
56,test: are replies in a new thread?,Agent,2022-02-22 01:59:53.450295,2022-02-22 02:00:10.227844,"Hi Jon, this is the response.",Testing
56,test: are replies in a new thread?,Agent,2022-02-22 01:59:53.450295,2022-02-22 02:07:12.390777,Bueller,Testing
57,test from another location,Customer,2022-02-22 02:08:57.243813,2022-02-22 02:08:57.243813,hello worldSent via Superhuman,Testing
57,test from another location,Agent,2022-02-22 02:08:57.243813,2022-02-22 02:09:07.94859,Why hello there...,Testing
57,test from another location,Customer,2022-02-22 02:08:57.243813,2022-02-22 02:09:56.423047,"Another response.Sent via SuperhumanOn Mon, Feb 21, 2022 at 8:09 PM, Jon <support@getatlas.io> wrote:Why hello there...  - Jon O'Bryan @ Atlas Support ",Testing
57,test from another location,Agent,2022-02-22 02:08:57.243813,2022-02-22 02:10:31.974585,This could get rather lengthy....,Testing
57,test from another location,Customer,2022-02-22 02:08:57.243813,2022-02-22 02:11:13.415797,"Especially if the responses are... extended to several lines.Sent via SuperhumanOn Mon, Feb 21, 2022 at 8:10 PM, Jon <support@getatlas.io> wrote:This could get rather lengthy....  - Jon O'Bryan @ Atlas Support ",Testing
58,"",Customer,2022-02-22 09:24:57.864946,2022-02-22 09:24:57.864946,test123,Testing
58,"",BOT,2022-02-22 09:24:57.864946,2022-02-22 09:25:01.015742,"We are away at the moment, but let us know how we can help and we’ll be in touch with a support agent. We will be back at Feb 22, 06:00 AM PST.",Testing
59,"",Customer,2022-02-23 04:00:30.000835,2022-02-23 04:00:30.000835,test,Testing
59,"",Agent,2022-02-23 04:00:30.000835,2022-02-23 04:00:38.312017,test back,Testing
60,"",Customer,2022-02-23 04:32:20.123243,2022-02-23 04:32:20.123243,Name: testy mctestersonEmail: test@test.testPhone: 123-456-7890Hello world,Testing
60,"",BOT,2022-02-23 04:32:20.123243,2022-02-23 04:32:23.35073,"We are away at the moment, but let us know how we can help and we’ll be in touch with a support agent. We will be back at Feb 23, 06:00 AM PST.",Testing
60,"",Customer,2022-02-23 04:32:20.123243,2022-02-23 04:32:32.771731,derp,Testing
60,"",Agent,2022-02-23 04:32:20.123243,2022-02-23 04:33:12.344344,yo,Testing
60,"",Agent,2022-02-23 04:32:20.123243,2022-02-23 04:33:16.49811,we're up,Testing
60,"",Agent,2022-02-23 04:32:20.123243,2022-02-23 04:33:19.87235,y r u?,Testing
61,testing from jmob,Customer,2022-02-23 04:34:43.183157,2022-02-23 04:34:43.183157,yo,Testing
61,testing from jmob,Agent,2022-02-23 04:34:43.183157,2022-02-23 04:36:53.625878,hey from atlas support,Testing
62,testing,Customer,2022-02-23 04:38:07.454895,2022-02-23 04:38:07.454895,yoSent via Superhuman,Testing
62,testing,Agent,2022-02-23 04:38:07.454895,2022-02-23 04:38:23.527755,hey,Testing
63,"",Customer,2022-02-23 08:02:05.657479,2022-02-23 08:02:05.657479,test,Testing
63,"",BOT,2022-02-23 08:02:05.657479,2022-02-23 08:02:08.936626,"We are away at the moment, but let us know how we can help and we’ll be in touch with a support agent. We will be back at Feb 23, 06:00 AM PST.",Testing
64,Re: You have used 100% of your recordings for the month,Customer,2022-02-23 14:46:04.787269,2022-02-23 14:46:04.787269,"Hey guys, This is a slightly annoying pattern - I think Chris mentioned at our last startup we used lucky orange, and we'd constantly get emails that we hit the recording limit and have to go somewhere to click a button to pay more money. Basically, we had to keep making the same decision - do we want to keep or discard these sessions? There is probably space for you to do something different, some ideas: - Notify people before they hit the limit - based on this email, it seems like my recordings are being turned off now, so theoretically even if I wanted to pay, I'd still have some missed sessions - Be smart about what sessions to record - I think many users would be fine with discarding anonymous sessions once you hit a limit - On sign up, make this limitation clear and allow users to pick a max budget (maybe you already did, I can't remember) AdamOn Wed, Feb 23, 2022 at 9:00 AM Atlas Support <support@getatlas.io> wrote:   Hi Adam, You have used 100% (1000 of 1000) of your recordings for the month. When you hit your limit, your users sessions will stop recording unless you enable session recording overflow ($5/1k additional sessions).    Best, Jon CEO @ Atlas     ",Testing
64,Re: You have used 100% of your recordings for the month,Agent,2022-02-23 14:46:04.787269,2022-02-23 15:35:40.311005,"Sorry about that -- we should have warning emails firing as well, but they likely just got setup after you passed those thresholds (50%, 75%, 100%). Good call on adding this to onboarding as well.Also, agreed on being smart w/ the overflow -- let me chat with Rahul about it, but I don't see any reason why we wouldn't do that.Another approach is to assume that folks are growing and, as such, they will likely keep hitting the sam threshold every month. Rather than send a million emails every month, we could just incrementally bump their threshold (at $5/1k, hopefully it doesn't feel like a crazy increase/is worthwhile due to implied growth). Thoughts on this? 👆🏻",Testing
65,"RE: Hey guys, This is a slightly annoying pattern - I think Chris mentioned at ourlast startup we used ...",Customer,2022-02-23 15:35:52.162189,2022-02-23 15:35:52.162189," Sorry about that -- we should have warning emails firing as well, but they likely just got setup after you passed those thresholds (50%, 75%, 100%). Good call on adding this to onboarding as well.Also, agreed on being smart w/ the overflow -- let me chat with Rahul about it, but I don't see any reason why we wouldn't do that.Another approach is to assume that folks are growing and, as such, they will likely keep hitting the sam threshold every month. Rather than send a million emails every month, we could just incrementally bump their threshold (at $5/1k, hopefully it doesn't feel like a crazy increase/is worthwhile due to implied growth). Thoughts on this? 👆🏻  - Jon O'Bryan @ Atlas Support ",Testing
66,Test from Rahul,Customer,2022-02-23 17:55:41.564383,2022-02-23 17:55:41.564383,Asati ,Testing
66,Test from Rahul,Agent,2022-02-23 17:55:41.564383,2022-09-30 20:38:40.695367,asas,Testing
66,Test from Rahul,Agent,2022-02-23 17:55:41.564383,2022-09-30 20:44:48.983416,"Hey Johnny,If you're interested in DNA and blood testing, we offer the DNA test, a blood mineral test, and a blood vitamin test. you can order all 3 with a 15% discount on the bundle, or 2 with a 10% discount on the bundle.",Testing
66,Test from Rahul,Agent,2022-02-23 17:55:41.564383,2022-09-30 20:45:58.848845,"HeyIf you're interested in DNA and blood testing, we offer the DNA test, a blood mineral test, and a blood vitamin test. you can order all 3 with a 15% discount on the bundle, or 2 with a 10% discount on the bundle.The testing is completed at home via mouth swab for DNA and a lancet/price, and dried sample, for the blood testing.",Testing
66,Test from Rahul,Agent,2022-02-23 17:55:41.564383,2023-08-24 17:00:54.057382,This is test does it work well,Testing
66,Test from Rahul,Agent,2022-02-23 17:55:41.564383,2023-08-24 17:01:19.874657,"HeyIf you're interested in DNA and blood testing, we offer the DNA test, a blood mineral test, and a blood vitamin test. you can order all 3 with a 15% discount on the bundle, or 2 with a 10% discount on the bundle.HeyIf you're interested in DNA and blood testing, we offer the DNA test, a blood mineral test, and a blood vitamin test. you can order all 3 with a 15% discount on the bundle, or 2 with a 10% discount on the bundle.HeyIf you're interested in DNA and blood testing, we offer the DNA test, a blood mineral test, and a blood vitamin test. you can order all 3 with a 15% discount on the bundle, or 2 with a 10% discount on the bundle.The testing is completed at home via mouth swab for DNA and a lancet/price, and dried sample, for the blood testing.The testing is completed at home via mouth swab for DNA and a lancet/price, and dried sample, for the blood testing.The testing is completed at home via mouth swab for DNA and a lancet/price, and dried sample, for the blood testing.",Testing
67,"",Customer,2022-02-26 23:29:42.492833,2022-02-26 23:29:42.492833,"Hey, it looks like the atlas bundle is not getting compressed:","Infra - Performance,Feature Request"
67,"",Customer,2022-02-26 23:29:42.492833,2022-02-26 23:29:44.010589,"curl --verbose --compressed https://app.getatlas.io/client-js/atlas.bundle.js* Trying 54.92.223.178:443...* Connected to app.getatlas.io (54.92.223.178) port 443 (#0)* ALPN, offering h2* ALPN, offering http/1.1* TLSv1.3 (OUT), TLS handshake, Client hello (1):* TLSv1.3 (IN), TLS handshake, Server hello (2):* TLSv1.2 (IN), TLS handshake, Certificate (11):* TLSv1.2 (IN), TLS handshake, Server key exchange (12):* TLSv1.2 (IN), TLS handshake, Server finished (14):* TLSv1.2 (OUT), TLS handshake, Client key exchange (16):* TLSv1.2 (OUT), TLS change cipher, Change cipher spec (1):* TLSv1.2 (OUT), TLS handshake, Finished (20):* TLSv1.2 (IN), TLS handshake, Finished (20):* SSL connection using TLSv1.2 / ECDHE-RSA-AES128-GCM-SHA256* ALPN, server accepted to use h2* Server certificate:* subject: CN=*.getatlas.io* start date: Sep 26 00:00:00 2021 GMT* expire date: Oct 25 23:59:59 2022 GMT* subjectAltName: host ""app.getatlas.io"" matched cert's ""*.getatlas.io""* issuer: C=US; O=Amazon; OU=Server CA 1B; CN=Amazon* SSL certificate verify ok.* Using HTTP2, server supports multiplexing* Connection state changed (HTTP/2 confirmed)* Copying HTTP/2 data in stream buffer to connection buffer after upgrade: len=0* Using Stream ID: 1 (easy handle 0x15500a800)> GET /client-js/atlas.bundle.js HTTP/2> Host: app.getatlas.io> user-agent: curl/7.81.1-DEV> accept: */*> accept-encoding: deflate, gzip, br, zstd>* Connection state changed (MAX_CONCURRENT_STREAMS == 128)!< HTTP/2 200< date: Sat, 26 Feb 2022 23:27:52 GMT< content-type: application/javascript< content-length: 384555< set-cookie: AWSALB=FT1Ganh+zDyTuWxDH1XgRsByiGZ/M3WE4DNHkf2pF3gBjd9bNUY1hRbAsYZjhz7qcBspdpmEM9aTlk6kmevhmXw1b95sn1aGtlm6xBKx7L0RKKq/cbdN3ubrZshe; Expires=Sat, 05 Mar 2022 23:27:52 GMT; Path=/< set-cookie: AWSALBCORS=FT1Ganh+zDyTuWxDH1XgRsByiGZ/M3WE4DNHkf2pF3gBjd9bNUY1hRbAsYZjhz7qcBspdpmEM9aTlk6kmevhmXw1b95sn1aGtlm6xBKx7L0RKKq/cbdN3ubrZshe; Expires=Sat, 05 Mar 2022 23:27:52 GMT; Path=/; SameSite=None; Secure< server: nginx/1.14.2< last-modified: Fri, 25 Feb 2022 05:17:06 GMT< etag: ""62186652-5de2b""< cache-control: no-cache< accept-ranges: bytes","Feature Request,Infra - Performance"
67,"",Agent,2022-02-26 23:29:42.492833,2022-02-28 07:48:54.865097,"Thanks for pointing out the issue, Beau. Let me take a look and get back to you. ","Feature Request,Infra - Performance"
67,"",Agent,2022-02-26 23:29:42.492833,2022-03-02 01:45:50.000152,"Beau, Thanks for pointing out the issue! it is now 132KBs from 385KBs. Let us know if you see any other issues. Thanks! ","Infra - Performance,Feature Request"
67,"",Customer,2022-02-26 23:29:42.492833,2022-03-02 01:54:38.583863,"Great, thanks!  On Mar 1, 2022 at 17:45:50, Rahul from Atlas Support <support@getatlas.io> wrote:  Beau, Thanks for pointing out the issue! it is now 132KBs from 385KBs. Let us know if you see any other issues. Thanks!   - Rahul Asati @ Atlas Support    ","Infra - Performance,Feature Request"
68,Re: You have used 75% of your recordings for the month,Customer,2022-03-01 23:02:18.032944,2022-03-01 23:02:18.032944,"This is a testOn Fri, Feb 25, 2022 at 6:00 AM, Atlas Support <support@getatlas.io> wrote: Hi Rahul, You have used 75% (828 of 1000) of your recordings for the month. When you hit your limit, your users sessions will stop recording unless you enable session recording overflow ($5/1k additional sessions).  Best, Jon CEO @ Atlas    ",Testing
69,This is test2,Customer,2022-03-01 23:05:48.315373,2022-03-01 23:05:48.315373,"Hey guys, testing again ",Testing
70,"",Agent,2022-03-03 02:24:25.76092,2022-03-03 02:24:46.671945,hey Chris,Bug
70,"",Agent,2022-03-03 02:24:25.76092,2022-03-03 02:25:10.13013,Any issues? ,Bug
70,"",Agent,2022-03-03 02:24:25.76092,2022-03-03 02:40:37.750236,"I can reproduce the issue, will fix soon and will let you know.",Bug
