ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
373,,Customer,2022-12-19 14:07:53.020818,2023-03-31 15:15:19.676805,"Hi Piyush, et al,We're deploying this to prod finally and I realize we're running in to an issue and I wanted to see if you might have some ideas or an API tweak to help.workflow is as initially described: one of our users sends a 'reply' in our app, we need to push that reply to Atlas. If we create a new customer we have the customer ID and can subsequently create the new message. however - if that 'customer' already exists a subsequent create call will fail with a 500.looking at customers endpoints it looks like we need to list all to get the atlas ID of a customer, that's pretty awkward/painful for thousands of customers. I suspect we could also ingest a Atlas webhook for new customers on our side...I was thinking it might be easier if we could lookup an individual atlas customer by our external ID. we can set that going forward in the create customer and then if we get a 500 on the create we'd turn around and lookup the customer via the externalUserId field we'd previously set. effectively ""retrieve one customer by externalUserId"" and then post the message via the id.I'm sure you some other ideas that might work, very happy to consider any and all options.",Feature Request
373,,Agent,2022-12-19 14:07:53.020818,2023-03-31 15:26:44.639762,"Hey Jeremiah,Yes, this is not ideal.Are you using Atlas to identify customers? Reason, the external id solution would work only if the user has already been identified.And, I agree this is the best way to create a conversation, using external_id ",Feature Request
373,,Customer,2022-12-19 14:07:53.020818,2023-03-31 15:39:04.783913,"in this case, yes, we have a local userID for the user on our side. we've also set that in the atlas frontend JS via window?.Atlas?.identify({ userId: user.id, name: user.display_name, email: user.email })I'm guessing that userId tracks to a customer externalUserId?",Feature Request
373,,Agent,2022-12-19 14:07:53.020818,2023-03-31 15:40:09.958015,"yes! userId: user.id, perfectI will update this API to accept externalID",Feature Request
373,,Customer,2022-12-19 14:07:53.020818,2023-03-31 15:40:18.688784,I really appreciate it!,Feature Request
373,,Agent,2022-12-19 14:07:53.020818,2023-03-31 20:06:38.34699,Hey Jeremiah! Have changed the API to accept the external user id as well. Will be shipping it in a few hours. Will let you know once this is in production.,Feature Request
373,,Customer,2022-12-19 14:07:53.020818,2023-03-31 20:58:38.5856,thank you so much! I'll queue our changes up to be ready to go out so we can fast follow your changes. thanks again & have a great weekend!,Feature Request
373,,Customer,2022-12-19 14:07:53.020818,2023-04-11 17:40:20.718447,"Hi Piyush, just wanted to check in and see if you were able to get those changes deployed? I'm still seeing customerId required on posts to /conversations with the externalUserId",Feature Request
373,,Agent,2022-12-19 14:07:53.020818,2023-04-11 18:06:53.077085,"hey Jeremiah, those changes are live.The Open API docs could be a bit confusing - what you can do is, in the customerId, pass in the externalId instead of the atlas customer id and it would workexample - Loop HQ userId = jc@loop.hq and Atlas customerId = `00000-0000-0000-00000`you can pass in ether of those in the customerId in the api, and it would work",Feature Request
373,,Agent,2022-12-19 14:07:53.020818,2023-04-11 21:22:29.16518,"hey Jeremiah, were you able to test out the API changes? Hopefully this explanation is clear?",Feature Request
373,,Customer,2022-12-19 14:07:53.020818,2023-04-11 21:33:15.54651,"that works perfectly, thank you so much!",Feature Request
373,,Customer,2022-12-19 14:07:53.020818,2023-04-11 21:33:27.855806,"you absolutely rock, thank you so much all those changes for us :D",Feature Request
387,,Customer,2023-01-04 16:09:13.122065,2023-01-04 16:09:13.122065,Hey! Can you share what the pricing is?,Sales
387,,Customer,2023-01-04 16:09:13.122065,2023-01-04 16:09:23.193432,"FYI we're a YC company, Awari (W21",Sales
387,,Agent,2023-01-04 16:09:13.122065,2023-01-04 16:13:05.701952,Hi Fabio! Our YC pricing is $100/mo for up to 5 seats and 10k sessions/mo.,Sales
387,,Agent,2023-01-04 16:09:13.122065,2023-01-04 16:14:41.610878,Have a few mins to hop on a chat? Would love to find out what you guys are looking for and answer any questions.,Sales
387,,Agent,2023-01-04 16:09:13.122065,2023-01-04 23:53:30.181398,"Fairly flexible, do any of these times (CST) work for you? If it’s easier, you can click on a slot below to book:January 9 (Monday): &nbsp • 11:00 AM - 12:30 PM &nbsp • 1:30 PM - 4:00 PMJanuary 10 (Tuesday): &nbsp • 11:30 AM - 4:00 PM(Or if it’s easier, you can use my calendly.)Looking forward to talking!",Sales
388,,Agent,2023-01-04 17:42:48.566203,2023-01-04 23:59:10.349633,"Olá Yasmin! Acabei de entrar em contato com você via Whatsapp, você recebeu?",Sales
395,,Customer,2023-01-17 13:02:53.198446,2023-01-17 13:02:53.198446,"Hello, Can i please get my account and organisation deleted? Thanks!",Sales
395,,Customer,2023-01-17 13:02:53.198446,2023-01-17 14:50:39.38079,"Hello, Can i please get my account and organisation deleted? Thanks!",Sales
395,,Agent,2023-01-17 13:02:53.198446,2023-01-17 14:53:25.538899,"Yes, will do! Please give us 1-2 days to make sure the change persists through all our databases.",Sales
395,,Customer,2023-01-17 13:02:53.198446,2023-01-17 14:53:38.985817,"Perfect, thank you :)",Sales
395,,Agent,2023-01-17 13:02:53.198446,2023-01-17 15:24:34.79292,"In the process of deleting your account now. If you’re open to it, I’d love to hop on a quick call to get your thoughts on Atlas so we can improve it for future customers. Have any time to chat this week?",Sales
395,,Customer,2023-01-17 13:02:53.198446,2023-01-19 11:32:30.949931,Happy to but unfortunately i didn't really use it. Like that it integrates with sentry but it just feels a little empty when using it,Sales
395,,Agent,2023-01-17 13:02:53.198446,2023-01-19 17:30:21.416823,Got it! Any chance you’ve got a few mins to hop on a call so I can get a few more details from you here? (Here’s my calendly if that’s easier.),Sales
400,,Agent,2023-01-19 22:37:58.616883,2023-01-19 22:39:39.451823,"agh, thanks for the heads up — updating termly now...",Product Question
400,,Customer,2023-01-19 22:37:58.616883,2023-01-19 22:39:50.709983,No worries!,Product Question
400,,Customer,2023-01-19 22:37:58.616883,2023-01-19 22:40:40.352799,"Also as an FYI the googled index page when searching ""Atlas Support"" provides the following: ""https://embed.getatlas.io/""",Product Question
400,,Customer,2023-01-19 22:37:58.616883,2023-01-19 22:41:19.849695,Was trying to find your internal help center,Product Question
400,,Agent,2023-01-19 22:37:58.616883,2023-01-19 22:42:19.127982,Thanks — will get that updated as well. Here is the link to our helpcenter: https://help.getatlas.io/,Product Question
400,,Customer,2023-01-19 22:37:58.616883,2023-01-19 22:42:32.673477,Thank you!,Product Question
400,,Agent,2023-01-19 22:37:58.616883,2023-01-19 22:46:19.01948,"Also, privacy policy and terms of service should be accessible now.",Product Question
400,,Customer,2023-01-19 22:37:58.616883,2023-01-19 22:54:25.496024,"Perfect, thank you!",Product Question
400,,Agent,2023-01-19 22:37:58.616883,2023-01-24 18:48:55.541038,asdasdasd,Product Question
407,Changing Plan for WeReno,Agent,2023-02-01 02:17:55.888264,2023-02-01 02:20:17.74976,Hey Amrit! This is Jon. Happy to get you switched to another plan. Any chance we come hop on a call to learn about where you guys are today?,Sales
407,Changing Plan for WeReno,Agent,2023-02-01 02:17:55.888264,2023-02-01 02:20:46.429035,(Here’s my calendly if that’s easier.) Would love to catch up — your new site is looking :ok_hand: .,Sales
407,Changing Plan for WeReno,Agent,2023-02-01 02:17:55.888264,2023-02-01 02:29:23.956798,"Thanks! Your site looks really impressive, do you guys use an in-house designer?I’ve canceled your subscription so you shouldn’t get any more bills effective immediately. I’d love to catch up just to hear how things are going and see if there’s anything we can do to help!",Sales
413,,Customer,2023-02-13 03:29:12.296538,2023-02-13 03:29:12.296538,"one of my customers just mentioned that spaces show up as ""&nbsp"" on their end",Bug
413,,Customer,2023-02-13 03:29:12.296538,2023-02-13 03:29:25.751377,from a reply in slack on our side,Bug
413,,Agent,2023-02-13 03:29:12.296538,2023-02-13 22:42:09.507885,"Chris, ",Bug
413,,Agent,2023-02-13 03:29:12.296538,2023-02-13 22:42:25.308808,We are taking a look at this. Will get back to you soon,Bug
414,,Customer,2023-02-13 21:34:24.000779,2023-02-13 21:34:24.000779,Do you have a help center?,Product Question
414,,Customer,2023-02-13 21:34:24.000779,2023-02-13 21:34:53.623275,"Nervemind, just found it",Product Question
416,,Customer,2023-02-16 22:21:54.949569,2023-02-16 22:21:54.949569,Hey Atlas,Spam
416,,Customer,2023-02-16 22:21:54.949569,2023-02-16 22:22:08.86233,Some of our customer's chats are not going through at the moment,Spam
416,,Customer,2023-02-16 22:21:54.949569,2023-02-16 22:22:20.941066,Is there any issues with the platform at the moment?,Spam
416,,Agent,2023-02-16 22:21:54.949569,2023-02-17 00:00:37.450665,"Hi Patricia, could you try refreshing the page? It's possible the websockets connection on your browser was lost.",Spam
416,,Agent,2023-02-16 22:21:54.949569,2023-02-17 16:59:12.552991,"Hi Patricia, we’re trying to debug this and can’t reproduce the issue or see it in our session recordings.Any chance we could hop on a quick call to understand what was happening?",Spam
421,,Customer,2023-02-20 14:31:44.845214,2023-02-20 14:31:44.845214,Fuck you,Spam
421,,Customer,2023-02-20 14:31:44.845214,2023-02-20 14:32:04.287583,What is your name,Spam
423,,Customer,2023-02-22 19:37:56.131169,2023-02-22 19:37:56.131169,"I can't find any reporting on help center activity, can you help?",Feature Request
423,,Agent,2023-02-22 19:37:56.131169,2023-02-22 19:40:30.572988,"Hey Sara, Can you specify what details are you looking for and let me try to send it manually to over email (will also add them in product in coming weeks). Thanks,Rahul",Feature Request
423,,Customer,2023-02-22 19:37:56.131169,2023-02-22 19:44:30.242428,"I just want to see overall traffic, time spent on each article, etc - these things don't show up in GA so there's no other way for me to know.",Feature Request
423,,Customer,2023-02-22 19:37:56.131169,2023-02-22 19:45:36.753882,Btw I am doing this for all of 2022 to create a baseline to measure against,Feature Request
423,,Customer,2023-02-22 19:37:56.131169,2023-02-22 19:45:51.406684,So 1/1/2022-12/21/2022,Feature Request
423,,Customer,2023-02-22 19:37:56.131169,2023-02-22 19:47:06.273355,If you have data on chatbot usage that would be helpful as well,Feature Request
423,,Agent,2023-02-22 19:37:56.131169,2023-02-22 19:47:26.375987,"Thanks, let me take a look at both of these and get back to you soon on this.",Feature Request
423,,Customer,2023-02-22 19:37:56.131169,2023-02-22 19:47:59.986771,Ok thank you so much!,Feature Request
424,,Customer,2023-02-23 17:10:39.870395,2023-02-23 17:10:39.870395,crea unahistoria,Spam
425,,Customer,2023-02-24 14:05:26.767051,2023-02-24 14:05:26.767051,تولدمه نامه بنویس,Spam
425,,Customer,2023-02-24 14:05:26.767051,2023-02-24 14:05:48.101588,write a massage to me,Spam
430,,Customer,2023-03-01 13:54:28.096664,2023-03-01 13:54:28.096664,How much is pricing?,Sales
430,,Agent,2023-03-01 13:54:28.096664,2023-03-01 15:55:57.386732,"Hey Jon, Our startup package is $200/mo for up to 5 seats and 10,000 session recordings/mo. Please let me know if I could help with anything. Thanks,Rahul",Sales
430,,Customer,2023-03-01 13:54:28.096664,2023-03-02 14:04:55.870733,Thanks!,Sales
434,,Customer,2023-03-06 16:17:06.824441,2023-03-06 16:17:06.824441,"I need the invoice from last month, where can I find it?",Sales
434,,Agent,2023-03-06 16:17:06.824441,2023-03-06 18:52:35.868803,"Hey Fabio, Please find it attached. It is going to financeiro@awari.com.br every month, please let me know if you want the email to change. Thanks,Rahul",Sales
434,,Customer,2023-03-06 16:17:06.824441,2023-03-10 14:36:10.339653,Hey! How can I update the credit card?,Sales
437,,Agent,2023-03-07 18:20:30.104939,2023-03-07 18:20:54.202898,How can I help you?,Sales
444,,Customer,2023-03-10 14:59:03.902523,2023-03-10 14:59:03.902523,Hey! How can I update the credit card?,Sales
444,,Agent,2023-03-10 14:59:03.902523,2023-03-16 18:39:29.68009,Hi Fabio! Apologies for the delayed response here. I canceled the previous subscription in Stripe and you can create a new one here (use the promo code YCPROMO to get the $100/mo discount). Let me know if you encounter any problems here!,Sales
447,,Customer,2023-03-15 13:29:25.980886,2023-03-15 13:29:25.980886,We have disabled the sceen recordings. But the tickets are still recording screens of the users. How we stop this?,Product Question
447,,Agent,2023-03-15 13:29:25.980886,2023-03-15 13:45:07.202526,"Hey Rohan, to disable session recording, you actually need to do this via a JavaScript call. Here are the instructions to do that. Happy to hop on a quick call to clarify this if you'd like!",Product Question
447,,Customer,2023-03-15 13:29:25.980886,2023-03-15 13:51:26.63015,Noted thanks for the help,Product Question
447,,Agent,2023-03-15 13:29:25.980886,2023-03-15 13:53:14.45418,Of course! Let me know if you have any issues with it,Product Question
448,,Customer,2023-03-15 13:30:13.765541,2023-03-15 13:30:13.765541,"Hi Team,I want to setup page specific chatbot responses hence I have not added * in the URL.But the chatbot responses are reflecting on all pages of the product. Can someone guide on how do I control this?",Feature Request
448,,Agent,2023-03-15 13:30:13.765541,2023-03-15 13:47:17.192265,"Hi Rohan! The ""*"" character means ""any string can be used here."" Could you give me a list of the pages you'd like to run the bot on and I'll set up a few and share screenshots?",Feature Request
448,,Customer,2023-03-15 13:30:13.765541,2023-03-15 13:48:09.044397,Let's say I want to setup page specific bots how do I do that?,Feature Request
448,,Customer,2023-03-15 13:30:13.765541,2023-03-15 13:48:28.591167,Example 1. app.rdash.io 2.app.rdash.io/projects,Feature Request
448,,Agent,2023-03-15 13:30:13.765541,2023-03-15 13:51:35.127227,"To setup a separate bot for each of those pages, you'll create two bots and turn on ""Restrict to certain pages"" for both. For the first one, you'll set the URL from the first example you sent and from the second you'll set the second. Does that make sense?",Feature Request
448,,Customer,2023-03-15 13:30:13.765541,2023-03-15 13:54:01.931788,Yes. I have done the exact same thing but the bot was available on all extensions,Feature Request
448,,Customer,2023-03-15 13:30:13.765541,2023-03-16 06:34:46.469343,Any update?,Feature Request
448,,Agent,2023-03-15 13:30:13.765541,2023-03-16 06:37:20.486822,"hey Rohit, we are working on it and adding support for regular expressions so this can work as you want it to.  This should be out some time tomorrow afternoon PST time.",Feature Request
