ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
679,,Customer,2023-07-28 12:30:10.301026,2023-07-28 12:30:10.301026,"I am trying to load Atlas, but the page is not loading. The curer is spinning.",Product Question
680,,Customer,2023-07-28 17:05:31.624833,2023-07-28 17:05:31.624833,hey team,Product Question
682,,Agent,2023-08-01 16:24:11.934482,2023-08-01 16:24:14.572483,"hey Nelson,First thing to configure would be the Fallback channels• app.getatlas.io Enable other channels to deliver the message if the primary channel fails.By default, we would always prefer the channel where the conversation started from, and then fallback to other channels if enabled and message delivery fails.Ability to choose how a message should be delivered is WIP. Since it's an architecture core change, might take some time before becoming usable.",Product Question
683,,Agent,2023-08-02 13:49:42.748512,2023-08-02 13:50:01.594229,Checking it now,Feature Request
684,,Agent,2023-08-02 17:15:54.531506,2023-08-02 17:17:11.735605,hey @Zulmee can you share theidentify call `payload` and the custom events payload?I can then quickly figure out the problem.,Product Question
688,,Customer,2023-08-08 17:31:59.544149,2023-08-08 17:32:09.248566,Whats up Atlas team!,Product Question
689,,Agent,2023-08-08 23:59:42.99558,2023-08-09 00:01:56.475094,"Hi, Elaine! How can I help you today?",Sales
691,,Agent,2023-08-09 19:31:20.480305,2023-08-09 19:36:07.282256,"John, you could update the slug for article in article properties model but not for categories right now. I have taken a note of this and will add in the our to-do items for help center.",Product Question
693,,Customer,2023-08-10 18:12:18.928758,2023-08-10 18:12:55.774023,"Hello,I hope this email finds you well. My name is Marouani Mohamed, and I am writing to inquire about any current or upcoming openings for a Graphic Designer position.I am a highly skilled and experienced graphic designer with over 10 years of experience. I have a passion for creating visually stunning designs that resonate with audiences. I am well-versed in a variety of design software and tools, including Adobe Photoshop, Illustrator, and InDesign. I also have a strong understanding of design principles and typography, as well as experience working with branding and marketing materials.I am excited about the opportunity, and I am confident that my skills and experience make me a perfect fit for the Graphic Designer position.Thank you for considering my application. I look forward to the opportunity to discuss my qualifications further and learn more about the role.Sincerely,Marouani MohamedEmail: marouani.design@gmail.comPortfolio: www.marouanimohamed.comWhatsApp : +216 22 520 636",Sales
695,,Customer,2023-08-16 06:12:15.377731,2023-08-16 06:12:15.377731,I just want to update the meta title of articles but when I update article title meta title and artticle main heading also updates. but I only want to update meta title how can I do it/,Feature Request
696,,Agent,2023-08-18 19:29:49.967657,2023-08-18 19:31:51.832933,@John Can you give more details on 1st (sending email?). You can other email/users in thread by click on “Add customer” on sidepane in “CC Customer” field in ticket information card.,Product Question
697,,Agent,2023-08-21 15:55:49.667999,2023-08-22 03:52:24.008209,"Hey Adam, we have fixed this — apologies for the trouble.",Bug
698,,Customer,2023-08-22 13:39:02.578868,2023-08-22 13:39:02.578868,why can i not set the color specifically by hex code?,Sales
699,,Agent,2023-08-24 19:51:10.044201,2023-08-24 23:36:53.247668,"@John This was because when a user goes offline after starting a chat ticket and agent sends an message, we try to send the the messages by email (if present — if you want you can disable this setting).This one failed to go by email because the server on the user’s end rejected the email. Here is the error messages from their email server451 Internal resource temporarily unavailable - community.mimecast.com [D6iYcajpOmCOA4qwhulmYA.uk128]",Product Question
700,,Agent,2023-08-24 22:43:50.426027,2023-08-24 22:48:51.458490,"@Jocelyn Weigel, looking into this one sec…",Bug
701,,Agent,2023-08-25 00:48:44.609274,2023-08-25 00:48:45.178472,@Jocelyn Weigel Taking a look,Bug
702,,Customer,2023-08-25 18:02:38.148502,2023-08-25 18:02:38.148502,hi there,Product Question
706,,Agent,2023-08-29 20:20:51.158594,2023-08-29 20:20:53.853795,"hey @Nelson, you are right.This works the same way an email client works, that is try to combine multiple email-threads into one.",Bug
707,,Agent,2023-08-29 20:49:03.168896,2023-08-29 20:49:25.859591,"Hey @Jon OBryan, checking it out.",Bug
709,,Agent,2023-08-30 17:02:50.493517,2023-08-30 17:02:50.910145,@Jocelyn Weigel Taking a look,Bug
710,,Customer,2023-09-01 13:20:39.957476,2023-09-01 13:20:39.957476,Tem como usar essa plataforma no idiota Portugues (Brasil),Feature Request
711,,Agent,2023-09-01 14:19:39.517013,2023-09-01 14:20:22.433145,"Ah interesting, apologies for that! Taking a look into this now.Do you happen to have an example ticket where you saw this happen?",Bug
714,,Agent,2023-09-01 17:11:11.2025,2023-09-01 17:55:06.231335,"hey Fernando, got the error, seems like the SSO certificate isn't validating, that's why the login got stuck.Would you please share the Cloudflare Public key again, don't worry about converting it to any certificate or anything. Should be available in the Zerotrust > Application > Atlas",Feature Request
715,Not able to archive users,Agent,2023-09-01 17:33:30.532789,2023-09-01 17:33:35.864156,on this one as well,Bug
717,add ability to change status in routing,Agent,2023-09-01 19:26:24.072968,2023-09-05 15:20:08.392525,@Fernando Nery @Gabriele Inacio We starting working on this — this should be ready to use in next 24 to 48 hours.,Feature Request
719,,Customer,2023-09-03 21:36:55.294907,2023-09-03 21:36:55.294907,Does Atlas have a careers page?,Product Question
720,Customer profile is really slow,Agent,2023-09-04 15:54:31.133504,2023-09-04 15:54:43.370036,check this out.,Bug
721,Disable email ticketing,Customer,2023-09-04 17:13:51.784865,2023-09-04 17:13:51.784865,Hey guys,Product Question
722,Disable email tickets from coming to Atlas,Agent,2023-09-04 19:00:33.422657,2023-09-04 19:00:44.022697,@Gabriele Inacio that has to be disabled on Portao3 forwarding side — anyone with access to mayday@portao3.com.br can disable the forwarding to Atlas.,Product Question
723,New ticket getting created on customer response,Agent,2023-09-04 20:36:56.146891,2023-09-04 20:36:56.468758,@Gabriele Inacio Looking into this now. Could you please provide the url where you saw the issue?,Product Question
724,old customer profile is super slow,Customer,2023-09-04 20:41:29.590169,2023-09-04 20:41:29.590169,"Team, we need assistance. Whenever we try to open email tickets, the page keeps loading indefinitely and doesn't open. In other words, we can't view the email tickets. Tickets from WhatsApp and chat are opening normally, but the email ones are not. Can you help with this?",Bug
725,Pressing esc on a open images should close it,Agent,2023-09-04 20:46:17.314071,2023-09-04 20:47:33.897281,@Gabriele Inacio We are going to have it changed in next couple of hours. Someone started working on it,Feature Request
727,Not able to change which custom event show up on timeline,Agent,2023-09-05 14:13:47.327067,2023-09-05 14:13:52.141440,"hey @Fernando Nery, yes this got introduced in the new Customer Profile version.Working on a fix, will be shipping in a few hours.",Bug
728,,Agent,2023-09-05 15:22:59.386593,2023-09-05 18:15:18.998812,"Hi Tir,Apologies for the delay in response.1. We pull the data every 90 mins 2. Right now we don’t have segments filter for contacts/accounts but this is on the roadmap for the start of Q4 — will let know as soon as we go live with this3. There are couple of ways to do this     a. Best option would be filter at source when you are forwarding emails to Atlas— main reason for this is that this way you won’t these tickets in reports or workflow. If this is hard to add or maintain this filter, then you could one of the following     b. Right now we don’t have a way to change the status of tickets in via routing but we are already in process on add this for another customer and should have this in a day or so — you can mark ticket from certain customer as closed as soon as they come up.      c. Also, you can create a custom inboxes and filter out any tickets that you don’t want to from that custom Inbox.",Product Question
729,Issue with visitor indentified,Agent,2023-09-05 17:44:26.921078,2023-09-05 17:58:18.191232,"@Jocelyn Weigel I found out what is going on — going to add in a change that you don’t have to do anything and it all works but for next day or so here is the work around:• If you got to customer profile page and don’t see the ticket • go back to inbox, refresh the page• click on ticket again and you will see the ticket (this is the root cause of the problem: A user start chatting using Atlas chat — but Atlas doesn’t know the details user yet — a ticket gets created in atlas as a visitor, after sometime Rootine website calls identify method to let Atlas know who the user is, so Atlas will move tickets/sessions etc for this visitor to actual user. But this change is not yet updated on your inbox so it takes you to old visitor profile. We will make it so that inbox know about this change as soon as possible)",Bug
731,,Agent,2023-09-05 23:13:10.775424,2023-09-05 23:13:11.180354,that makes sense!,Feature Request
732,,Agent,2023-09-06 14:26:47.21014,2023-09-06 14:28:58.281608,Could you help me with a sample that i can use to test/fix the issue?,Bug
734,,Agent,2023-09-06 19:48:56.236023,2023-09-06 19:54:37.297669,@Matthew Busel Strange — you are selecting and text using Cmd + v to paste the clipboard content (which has a link) right? — what you expect is how it is supposed to work (I tested in different screensizes/browsers and it is working fine for me — I will debug more to try to replicate it.,Feature Request
735,,Agent,2023-09-06 20:45:23.119187,2023-09-06 20:45:26.059869,"Hey! Sorry meant to reply here. Taking to eng, but should be about to get this in soon",Feature Request
736,,Customer,2023-09-06 22:16:29.957671,2023-09-06 22:16:29.957671,test,Product Question
737,,Agent,2023-09-07 01:11:41.180209,2023-09-07 01:19:25.179069,"hey Kimberly, how can we help?",Sales
738,,Customer,2023-09-07 05:05:55.331768,2023-09-07 05:06:05.080219,Hey baby,Sales
739,Fallback logic update,Customer,2023-09-08 16:55:10.803166,2023-09-08 16:55:10.803166,create groups,Feature Request
742,,Agent,2023-09-11 05:34:33.716299,2023-09-11 05:35:50.298201,"hey Ele, you can go to -- Canned Responsesapp.getatlas.io, and create the templated messages",Product Question
743,Routing now working correctly,Agent,2023-09-11 18:16:44.043363,2023-09-11 18:28:04.582852,"There are 2 entities of saved searches: tickets create a custom inbox, while customers create a segmentRouting only supports Customer Segments which can be saved with Create Segment button on the Customers tab of search results",Feature Request
744,Not able to connect JIRA and Atlas,Agent,2023-09-11 22:29:26.045288,2023-09-11 22:30:03.408773,@Fernando Nery got it! will get on it as soon as we have more details!,Product Question
745,,Customer,2023-09-12 05:02:52.565296,2023-09-12 05:02:52.565296,react integration,Feature Request
746,,Customer,2023-09-12 05:10:35.746714,2023-09-12 05:10:35.746714,How are you?,Product Question
747,,Customer,2023-09-12 19:28:18.30121,2023-09-12 19:28:18.301210,it would be *really* useful if we could filter by browser/operating system on the recording filters - identifying if a problem is OS/browser specific would get real easy,Bug
748,Require Tag before closing tickets,Agent,2023-09-12 19:46:06.349274,2023-09-12 19:46:09.034457,Not right now. We are building a Automation feature that will allow to control SLA/Routing/Status/Tags workflow etc,Feature Request
750,,Customer,2023-09-13 13:44:13.385461,2023-09-13 13:44:30.935153,"Hey guys, do you have a mobile app for customer support agents?",Product Question
752,,Agent,2023-09-14 15:44:26.202399,2023-09-14 15:44:28.869656,@chris Taking a look.,Bug
755,New ticket getting created on customer response,Agent,2023-09-18 14:56:23.208372,2023-09-18 14:56:52.449328,"Yikes, on it @Gabriele Inacio, will let you know what's going on shortly",Product Question
756,Routing not working,Agent,2023-09-18 18:25:41.94794,2023-09-18 19:09:52.917102,"hey @Gabriele Inacio, sorry for the inconvenience, but this is taking longer than expected to debug the issue. My other colleagues are taking over the debugging now.If it's causing a lot of issue, might I suggest to disable the email for just another day?",Bug
757,,Customer,2023-09-18 20:51:50.149243,2023-09-18 20:51:50.872373,"Are you unhappy with your current POS system? Table Needs POS System was designed with your restaurants or bar in mind. We offer a cash discount program that encourages customers to pay quickly, an order flow process that makes taking orders more efficient, and the ability to run your store on less staff. May I give you more information?Thank you for your time,Matthew MazankowskiCROTable Needsmatthew@tableneeds.coRespond with stop to optout.",Sales
