ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
180,,Agent,2022-05-24 14:28:23.231754,2022-05-24 18:55:10.434764,"ahh got it — will look into this now, thanks Lara!",Bug
180,,Agent,2022-05-24 14:28:23.231754,2022-06-01 16:02:01.051689,"Hi Lara, Sorry for the late reply, we fixed this issue last week. Please let me know if you face any other issue. Thanks,",Bug
180,,Customer,2022-05-24 14:28:23.231754,2022-06-01 17:04:11.643598,thank you!,Bug
190,,Customer,2022-05-31 07:22:49.874226,2022-05-31 07:22:49.874226,Hey team -- I cannot see any option to cancel the subscription from the settings menu. Can you please cancel our subscription and confirm? Thank you.,Sales
190,,Agent,2022-05-31 07:22:49.874226,2022-05-31 14:59:36.766182,"Of course, can do. Any chance we could hop on a call in the next day or two to learn about your experience so we can improve it for folks moving forward?",Sales
192,,Customer,2022-05-31 21:56:05.88439,2022-05-31 21:56:05.88439,how to make an account,Product Question
192,,Agent,2022-05-31 21:56:05.88439,2022-06-01 15:58:15.304901,Hi! You can go to “Signup” in the top right corner of the page to create an account. Would love to hop on a call and learn more about your use case as well.Do you have availability this week? Here’s my calendar if that’s easier: https://calendly.com/jon-obryan/30min,Product Question
200,,Customer,2022-06-13 17:10:06.701279,2022-06-13 17:10:06.701279,Hello! How can I change our credit card?,Sales
200,,Agent,2022-06-13 17:10:06.701279,2022-06-13 18:22:09.448552,"Hi Hayden! We can hop on a call and add a new card to file (currently, that’s the only option in Stripe unless we switch to email invoicing rather than autopay). Do you have some time later today or tomorrow?",Sales
200,,Agent,2022-06-13 17:10:06.701279,2022-06-13 18:23:09.272878,(Here’s my calendly if that’s easier: https://calendly.com/jon-obryan/15-min-meeting),Sales
208,,Agent,2022-06-24 05:32:01.204571,2022-06-30 02:27:16.997364,"Our startup package is $200/mo for up to 5 seats and 10,000 session recordings/mo. Please let me know if you are interested in getting seeing a demo? ",Sales
214,,Customer,2022-06-27 20:21:42.220976,2022-06-27 20:21:42.220976,Hi there! What's the best way to reference FAQs or any external documentation to folks who are clicking on my chat bot? Is it in the response from the agent or are there other ways to serve that information prior to chat engagement,Product Question
214,,Agent,2022-06-27 20:21:42.220976,2022-06-29 08:35:34.832935,"Hey Michael! Currently, the best way is to send a link in your response. Our chatbots will support sharing help center articles in a workflow so you could route users to certain articles based off of the questions they have.",Product Question
214,,Customer,2022-06-27 20:21:42.220976,2022-06-29 21:09:17.071524,Do you have any way to offer a schedule to a customer? I can save a calendly link as a saved response but wasn't sure if there was another way that I am not seeing right now.,Product Question
214,,Agent,2022-06-27 20:21:42.220976,2022-06-30 01:27:18.348982,"Not at the moment, but we're considering a calendly integration (similar to Intercom's: send a calendly link to a customer via chat and then they can book in chat widget via iframe into calendly). How often do you use this? Would this cover your use case?",Product Question
214,,Customer,2022-06-27 20:21:42.220976,2022-06-30 20:45:09.738617,"What's the best way to set-up our email support so that when we receive an email, it gets forwarded from the chat, and so when we send an email- it shows up from our support email?",Product Question
214,,Agent,2022-06-27 20:21:42.220976,2022-06-30 20:48:43.438153,"Michael, We are working on this right now, where you will be able to setup your domain and we will use that to send the email from that — it should land toward the end of next week",Product Question
214,,Customer,2022-06-27 20:21:42.220976,2022-06-30 20:52:15.869753,Haha busy week for ya'll coming up! Please let me know when this is completed. What's the email functionality that exists today?,Product Question
214,,Agent,2022-06-27 20:21:42.220976,2022-06-30 20:54:22.633517,"Here is what we support right now you could receive any ticket (email) sent to your support address when you reply, it would be sent to user via email. User the user ",Product Question
214,,Customer,2022-06-27 20:21:42.220976,2022-06-30 20:54:51.625664,And how do I set that up?,Product Question
214,,Agent,2022-06-27 20:21:42.220976,2022-06-30 21:00:28.206758,"Sorry sent my response eariler than I meant to, here is what you could with email today: You could you could receive any ticket (email) sent to your support address and it will create a ticketWhen you reply to this in Atlas (via UI or slack), it will got to customer via email When the customer responds to email it will come as thread to same ticket. What's missing right now is that when email is sent to customer, it comes from support@getatlas.io (instead your mail.patterns.app or something similar) -- User still see the your name as person who replied (but not the email adderss). We are going to add the feature for you to configure your email (basically set mx record that will allow Atlas to send email on your behalf) ",Product Question
214,,Agent,2022-06-27 20:21:42.220976,2022-06-30 21:00:34.653073,To setup the above you can got to https://app.getatlas.io/configuration/email and forward address from your support email to the email mention in that section,Product Question
214,,Customer,2022-06-27 20:21:42.220976,2022-06-30 21:02:53.369173,Thank you!,Product Question
214,,Customer,2022-06-27 20:21:42.220976,2022-06-30 21:02:59.54717,Gonna test this afternoon,Product Question
214,,Agent,2022-06-27 20:21:42.220976,2022-06-30 21:03:49.55186,👍,Product Question
241,,Agent,2022-07-15 02:00:55.458539,2022-07-15 02:13:16.85513,Hi Yosuke! What are your prices for engs? And where are they located?,Sales
243,,Customer,2022-07-15 13:45:41.313591,2022-07-15 13:45:41.313591,Do you only do chat?,Sales
243,,Customer,2022-07-15 13:45:41.313591,2022-07-15 13:46:23.274603,Or can I integrate SMS and emails and calls to Atlas as well?,Sales
243,,Customer,2022-07-15 13:45:41.313591,2022-07-15 14:22:33.676717,Hello,Sales
243,,Agent,2022-07-15 13:45:41.313591,2022-07-15 14:44:19.410305,"Hi Casey! Apologies for the delayed response. We do do chat, email, and SMS. To setup email, you can go here. For SMS, we have to set this up manually with you, but can do that later today on our setup call.",Sales
243,,Customer,2022-07-15 13:45:41.313591,2022-07-15 15:03:46.683477,Thank you!,Sales
249,,Customer,2022-07-15 22:39:18.340506,2022-07-15 22:39:18.340506,How do i add contact info to a contact?,Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-15 22:39:47.971614,i would like to add a name here,Bug
249,,Agent,2022-07-15 22:39:18.340506,2022-07-15 23:27:34.172685,"Hey Kevin, you can call Atlas.identify (the snippet is in App Config > Install) to set the user name, id, etc.",Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-15 23:28:18.394884,there should be a way to do this right in the dashboard,Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-15 23:28:24.597,because most of our users are coming in through sms,Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-15 23:28:33.633513,so there is no way to call Atlas.identify,Bug
249,,Agent,2022-07-15 22:39:18.340506,2022-07-15 23:57:59.891358,"yeah agreed, this will be editable next week (we rolled out SMS recently and didn't need until then but have it rolling in with another PR that's currently in review)",Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-16 00:01:44.330816,👍,Bug
249,,Agent,2022-07-15 22:39:18.340506,2022-07-16 00:04:04.858112,we can also pipe in users from your DB via API or Segment when that's hooked up,Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-16 00:20:30.552196,oh fantastic. we definitely need that.,Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-16 00:20:36.047895,is there a CSV upload? or is API call or segment the best way,Bug
249,,Agent,2022-07-15 22:39:18.340506,2022-07-16 00:35:36.669244,"most immediate would be a CSV upload (eg, can share tonight and we'll have it up tomorrow). API call short-term (over next month), then Segment if you're already identifying there",Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-16 02:08:34.426106,great. csv upload works and we also do have segment but that may need some cleaning up,Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-16 02:18:58.278724,the slack integration only loaded like 10% of our slack channels,Bug
249,,Customer,2022-07-15 22:39:18.340506,2022-07-16 02:19:05.520043,lots of public channels are missing,Bug
249,,Agent,2022-07-15 22:39:18.340506,2022-07-16 02:20:27.050251,strange... taking a look at Slack integration issue.,Bug
252,,Customer,2022-07-19 13:08:04.049766,2022-07-19 13:08:04.049766,"Hey folks, Getting a ""not right"" page for seemingly just one screen recording. Of course it's *the* screen recording I need to see a user issue. Anything that can be done here?",Bug
252,,Agent,2022-07-19 13:08:04.049766,2022-07-19 16:03:21.43608,"dang, apologies. Could you share the session id?",Bug
252,,Agent,2022-07-19 13:08:04.049766,2022-07-19 16:03:56.480797,"I should be able to pull this as well actually, let me take a look",Bug
252,,Customer,2022-07-19 13:08:04.049766,2022-07-19 17:20:16.417639,here's the full URL - assuming something in there is the session ID? https://app.getatlas.io/customer-profile/6ab61941-bb29-4d3b-a2a8-84f62a9263c1?conversationId=5363acb0-1894-4bc4-8c3f-e22c11cea876,Bug
252,,Agent,2022-07-19 13:08:04.049766,2022-07-19 18:39:45.728814,"awesome, thanks Jeremiah. Digging into this presently.",Bug
252,,Agent,2022-07-19 13:08:04.049766,2022-07-20 22:29:37.371626,"Hi Jeremiah, we pushed a fix for this — mind trying again?",Bug
252,,Customer,2022-07-19 13:08:04.049766,2022-07-21 14:13:35.211492,"it's working, thank you so much!",Bug
255,,Customer,2022-07-21 14:54:05.36807,2022-07-21 14:54:05.36807,it won't let me send images,Bug
255,,Customer,2022-07-21 14:54:05.36807,2022-07-21 14:54:17.663554,Autocorrect would also be very helpful,Bug
255,,Agent,2022-07-21 14:54:05.36807,2022-07-21 15:20:27.105612,"Hi Lara, sorry about that -- looking into this issue now. In the interim, you can open the filepicker and drag-and-drop onto it like this:",Bug
255,,Customer,2022-07-21 14:54:05.36807,2022-07-21 16:00:26.010502,"Hi! No worries, I am dragging and dropping into the filepicker and it sends but doesn't appear like it sent.",Bug
255,,Agent,2022-07-21 14:54:05.36807,2022-07-21 17:21:29.07126,"Hi Lara, we fixed the issue with send not sending attachment. &nbspCould you please refresh the page and give it a try?",Bug
261,,Customer,2022-07-27 16:11:26.442874,2022-07-27 16:11:26.442874,"Hey Guys, we aren't using Atlas so unfortunately I'd like to cancel our subscription. Can you process that? No sign of billing section in the UI AFAICS.",Sales
261,,Agent,2022-07-27 16:11:26.442874,2022-08-01 05:55:43.211159,"Hey Sam, just canceled your subscription. Are there any specific features that would cause you guys to reconsider in the future? (Previously, I wrote down that you were looking for a GDPR compliant permission request before transmitting session recordings and for emails to come from your email address directly — anything else?)",Sales
261,,Agent,2022-07-27 16:11:26.442874,2022-08-01 14:53:16.389459,"This is super helpful, thanks Sam! Any chance you’ve got a few minutes later this week to dig in on some of these so I can understand them a little better?",Sales
261,,Agent,2022-07-27 16:11:26.442874,2022-08-03 16:54:31.833388,"Thanks Sam! Cesar, if it’s any easier, here’s my calendly.",Sales
261,,Agent,2022-07-27 16:11:26.442874,2022-08-04 20:20:36.1414,Thank you! Here you go: https://calendly.com/jon-obryan/30min,Sales
263,,Customer,2022-08-01 17:31:54.588077,2022-08-01 17:35:44.279854,https://share.cleanshot.com/7R3bAS,Bug
263,,Customer,2022-08-01 17:31:54.588077,2022-08-01 17:36:07.361024,"happens when I also build the chat box, so not sure if it's intended workflow",Bug
263,,Agent,2022-08-01 17:31:54.588077,2022-08-01 17:36:31.405019,"Hi, you can click on “continue” and then you can use ESTIMOMUCHO for a starting a trail.",Bug
263,,Customer,2022-08-01 17:31:54.588077,2022-08-01 17:36:40.466388,Thanks!,Bug
263,,Customer,2022-08-01 17:31:54.588077,2022-08-01 17:36:53.447785,"also, can you hide the chat box when implemented?",Bug
263,,Customer,2022-08-01 17:31:54.588077,2022-08-01 17:37:00.75221,we would want to just do screen recording first,Bug
263,,Agent,2022-08-01 17:31:54.588077,2022-08-01 17:37:33.833576,"yes, we can set that up for you.",Bug
263,,Customer,2022-08-01 17:31:54.588077,2022-08-01 17:37:39.176612,perfect,Bug
263,,Customer,2022-08-01 17:31:54.588077,2022-08-01 17:37:50.534591,Scott and Brad Sickles sent me your way,Bug
263,,Agent,2022-08-01 17:31:54.588077,2022-08-01 17:38:23.778116,Amazing! we love nullstone (and Scott/Brad are amazing) ,Bug
263,,Customer,2022-08-01 17:31:54.588077,2022-08-01 17:38:40.378648,:-),Bug
263,,Agent,2022-08-01 17:31:54.588077,2022-08-01 17:40:16.961637,"Brian, I see chris also created another account. Let me know if you want me disable that one so you can invite him to his account. ",Bug
264,,Customer,2022-08-01 17:41:40.748808,2022-08-01 17:41:40.748808,one other favor... I used my teammate's email to try and sign up a second time and need to add him to my team -- cdeved@wick.io,Product Question
264,,Customer,2022-08-01 17:41:40.748808,2022-08-01 17:41:46.972962,so he already exists,Product Question
264,,Agent,2022-08-01 17:41:40.748808,2022-08-01 17:42:21.762067,Give me second! let me disable his other account,Product Question
264,,Agent,2022-08-01 17:41:40.748808,2022-08-01 17:46:12.436159,"Brian, I disabled Chris's other account, you can invite him to this account via going to this page https://app.getatlas.io/settings/team",Product Question
264,,Customer,2022-08-01 17:41:40.748808,2022-08-01 17:46:36.692402,thanks -- what would I need to do to turn off the chat messaging bubble for now?,Product Question
264,,Agent,2022-08-01 17:41:40.748808,2022-08-01 17:48:23.683966,I already disabled it for your account! you should be all set,Product Question
264,,Customer,2022-08-01 17:41:40.748808,2022-08-01 17:48:30.37195,thanks!,Product Question
264,,Agent,2022-08-01 17:41:40.748808,2022-08-01 17:50:01.768515,Please let us know if you face any issue or looking for specific feature. ,Product Question
264,,Customer,2022-08-01 17:41:40.748808,2022-08-01 18:20:40.521261,"Is ""See here for more details."" supposed to link to another page?",Product Question
264,,Agent,2022-08-01 17:41:40.748808,2022-08-01 18:22:52.336287,"Ohh yes, it is supposed to point to https://app.getatlas.io/kb/atlas/articles/620722-user-authentication. Will fix it ",Product Question
